unity_time,python_time,latency_ms,fps,num_hands,num_joints
49.876938,7699.044156,-7649167.22,18.11,1,21
49.932992,7699.099400,-7649166.41,17.84,1,21
49.987464,7699.155610,-7649168.15,18.36,1,21
50.045231,7699.210168,-7649164.94,17.31,1,21
50.105945,7699.267981,-7649162.04,16.47,1,21
50.160580,7699.328680,-7649168.10,18.30,1,21
50.191399,7699.383112,-7649191.71,32.45,0,0
50.247401,7699.414354,-7649166.95,17.86,1,21
50.309103,7699.470133,-7649161.03,16.21,1,21
50.364654,7699.531786,-7649167.13,18.00,1,21
50.415145,7699.583417,-7649168.27,19.81,1,21
50.469992,7699.637707,-7649167.72,18.23,1,21
50.526005,7699.692587,-7649166.58,17.85,1,21
50.581389,7699.748570,-7649167.18,18.06,1,21
50.636563,7699.804091,-7649167.53,18.12,1,21
50.665046,7699.859187,-7649194.14,35.11,0,0
50.719771,7699.888104,-7649168.33,18.27,1,21
50.799098,7699.942349,-7649143.25,12.61,2,42
50.860759,7700.022184,-7649161.42,16.22,1,21
50.916756,7700.083382,-7649166.63,17.86,1,21
50.974062,7700.139467,-7649165.40,17.45,1,21
51.026339,7700.196672,-7649170.33,19.13,1,21
51.081301,7700.248873,-7649167.57,18.19,1,21
51.135782,7700.304018,-7649168.24,18.35,1,21
51.193901,7700.358616,-7649164.71,17.21,1,21
51.247578,7700.416450,-7649168.87,18.63,1,21
51.305713,7700.470246,-7649164.53,17.20,1,21
51.361726,7700.528270,-7649166.54,17.85,1,21
51.416284,7700.584341,-7649168.06,18.33,1,21
51.476283,7700.638843,-7649162.56,16.67,1,21
51.526764,7700.698807,-7649172.04,19.81,1,21
51.582395,7700.749371,-7649166.98,17.98,1,21
51.642113,7700.804931,-7649162.82,16.75,1,21
51.696573,7700.864630,-7649168.06,18.36,1,21
51.751764,7700.919514,-7649167.75,18.12,1,21
51.806517,7700.974331,-7649167.81,18.26,1,21
51.863529,7701.029055,-7649165.53,17.54,1,21
51.919939,7701.086831,-7649166.89,17.73,1,21
51.978509,7701.142673,-7649164.16,17.07,1,21
52.034997,7701.201054,-7649166.06,17.70,1,21
52.088978,7701.257897,-7649168.92,18.52,1,21
