unity_time,python_time,latency_ms,fps,num_hands,num_joints
40.863766,75443.384934,-75402521.17,18.94,1,21
40.937512,75443.437721,-75402500.21,13.56,0,0
40.991911,75443.511473,-75402519.56,18.38,0,0
41.042193,75443.566002,-75402523.81,19.89,0,0
41.088792,75443.616219,-75402527.43,21.46,0,0
41.139657,75443.662776,-75402523.12,19.66,1,21
41.192192,75443.713547,-75402521.36,19.04,1,21
41.244565,75443.766426,-75402521.86,19.09,0,0
41.293415,75443.818786,-75402525.37,20.47,0,0
41.364285,75443.867629,-75402503.34,14.11,1,21
41.438052,75443.938056,-75402500.00,13.56,1,21
41.494195,75444.012076,-75402517.88,17.81,0,0
41.549204,75444.068319,-75402519.12,18.18,1,21
41.605999,75444.122936,-75402516.94,17.61,0,0
41.653479,75444.180158,-75402526.68,21.06,1,21
41.709449,75444.227416,-75402517.97,17.87,1,21
41.765231,75444.283517,-75402518.29,17.93,1,21
41.816982,75444.339004,-75402522.02,19.32,0,0
41.866864,75444.390881,-75402524.02,20.05,1,21
41.922574,75444.440809,-75402518.24,17.95,1,21
41.977798,75444.496570,-75402518.77,18.11,0,0
42.027247,75444.552157,-75402524.91,20.22,0,0
42.098702,75444.601575,-75402502.87,13.99,0,0
42.149854,75444.672681,-75402522.83,19.55,1,21
42.223457,75444.723790,-75402500.33,13.59,1,21
42.273872,75444.797387,-75402523.52,19.84,0,0
42.327684,75444.847855,-75402520.17,18.58,1,21
42.377865,75444.901779,-75402523.91,19.93,1,21
42.429366,75444.951875,-75402522.51,19.42,1,21
42.489143,75445.003197,-75402514.05,16.73,1,21
42.544165,75445.063314,-75402519.15,18.17,0,0
42.595351,75445.118359,-75402523.01,19.54,0,0
42.672776,75445.169302,-75402496.53,12.92,1,21
42.729781,75445.246877,-75402517.10,17.54,0,0
42.786185,75445.303798,-75402517.61,17.73,0,0
42.841905,75445.360056,-75402518.15,17.95,0,0
42.895154,75445.415853,-75402520.70,18.78,1,21
42.953643,75445.469175,-75402515.53,17.10,0,0
43.006141,75445.527571,-75402521.43,19.05,0,0
43.076626,75445.580079,-75402503.45,14.19,0,0
43.132367,75445.650809,-75402518.44,17.94,1,21
43.165675,75445.706356,-75402540.68,30.02,0,0
43.238621,75445.739557,-75402500.94,13.71,1,21
43.293231,75445.812649,-75402519.42,18.31,1,21
43.352256,75445.867195,-75402514.94,16.94,1,21
43.406777,75445.926129,-75402519.35,18.34,1,21
43.460579,75445.980752,-75402520.17,18.59,1,21
43.515253,75446.034656,-75402519.40,18.29,1,21
43.572102,75446.089210,-75402517.11,17.59,1,21
43.632574,75446.146112,-75402513.54,16.54,1,21
43.690818,75446.206804,-75402515.99,17.17,1,21
43.744916,75446.264659,-75402519.74,18.49,1,21
43.797159,75446.318940,-75402521.78,19.14,1,21
43.852112,75446.370948,-75402518.84,18.20,1,21
